Timestamp,Listing Name,Listing Price,Sold,Seen,Review Score,Review Count,Store Name,Store Area,URL
1591708289,VGA Card Nvidia RTX 2080 Super GRP Palit,12180000,0,341,0,0,BaliComp,Surabaya,https://www.tokopedia.com/balicomp/vga-card-nvidia-rtx-2080-super-grp-palit?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2080+Super_bmexp%3D0_po%3D41_catid%3D3951_bmexp%3D0&whid=0
1591708291,VGA RTX 2080 SUPER / EVGA RTX 2080 SUPER XC ULTRA 8GB GDDR6 RGB 2ND,12950000,1,1324,50,1,chandut,Jakarta Barat,https://www.tokopedia.com/chandut/vga-rtx-2080-super-evga-rtx-2080-super-xc-ultra-8gb-gddr6-rgb-2nd?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2080+Super_bmexp%3D0_po%3D42_catid%3D3951_bmexp%3D0&whid=0
1591708292,VGA ASUS - DUAL RTX 2080 SUPER 8GB,13260000,1,334,0,0,Yoestore,Jakarta Pusat,https://www.tokopedia.com/yoestore/vga-asus-dual-rtx-2080-super-8gb?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2080+Super_bmexp%3D0_po%3D43_catid%3D3951_bmexp%3D0&whid=0
1591708294,VGA ASUS ROG STRIX RTX 2080 SUPER OC 8GB GDDR6,16795000,1,153,50,1,Prisma Computer,Jakarta Barat,https://www.tokopedia.com/prismacomharco/vga-asus-rog-strix-rtx-2080-super-oc-8gb-gddr6?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2080+Super_bmexp%3D0_po%3D44_catid%3D3951_bmexp%3D0&whid=0
1591708296,MSI GeForce RTX 2080 SUPER™ VENTUS OC 8GB GDDR6,11668000,1,36,50,1,RIFAJO com,Jakarta Utara,https://www.tokopedia.com/rifajocom/msi-geforce-rtx-2080-super-ventus-oc-8gb-gddr6?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2080+Super_bmexp%3D0_po%3D45_catid%3D3951_bmexp%3D0&whid=0
1591708298,Zotac RTX 2080 SUPER AMP 8GB GDDR6 - DUAL FAN,12680000,0,515,0,0,toko expert komputer,Jakarta Pusat,https://www.tokopedia.com/tokoexpert/zotac-rtx-2080-super-amp-8gb-gddr6-dual-fan-e8ae?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2080+Super_bmexp%3D0_po%3D46_catid%3D3951_bmexp%3D0&whid=0
1591708299,Asus Geforce RTX 2080 Super Strix Advanced Gaming 8GB DDR6 256 BIT,15700000,0,369,0,0,chandut,Jakarta Barat,https://www.tokopedia.com/chandut/asus-geforce-rtx-2080-super-strix-advanced-gaming-8gb-ddr6-256-bit?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2080+Super_bmexp%3D0_po%3D47_catid%3D3951_bmexp%3D0&whid=0
1591708301,GALAX GeForce RTX 2080 SUPER HOF 10th Anniversary Black Edition,13700000,0,648,0,0,Yoestore,Jakarta Pusat,https://www.tokopedia.com/yoestore/galax-geforce-rtx-2080-super-hof-10th-anniversary-black-edition?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2080+Super_bmexp%3D0_po%3D48_catid%3D3951_bmexp%3D0&whid=0
1591708303,GALAX Geforce RTX 2080 SUPER 8GB DDR6 EX (1-Click OC),12200000,0,856,0,0,GALAX Official,Jakarta Pusat,https://www.tokopedia.com/galaxofficial/galax-geforce-rtx-2080-super-8gb-ddr6-ex-1-click-oc?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2080+Super_bmexp%3D0_po%3D49_catid%3D3951_bmexp%3D0&whid=0
1591708305,GIGABYTE GeForce RTX 2080 SUPER GAMING OC 8GB GV-N208SGAMING OC-8GC,12192000,0,218,0,0,21 Gaming Shop,Jakarta Pusat,https://www.tokopedia.com/21gamingshop/gigabyte-geforce-rtx-2080-super-gaming-oc-8gb-gv-n208sgaming-oc-8gc?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2080+Super_bmexp%3D0_po%3D50_catid%3D3951_bmexp%3D0&whid=0
1591708307,MSI GeForce RTX 2080 SUPER 8GB DDR6 - Ventus XS OC,12685000,1,244,0,0,distributorkomputer,Jakarta Pusat,https://www.tokopedia.com/distributorpc/msi-geforce-rtx-2080-super-8gb-ddr6-ventus-xs-oc?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2080+Super_bmexp%3D0_po%3D51_catid%3D3951_bmexp%3D0&whid=0
